IdSucursal,DescripcionBandera,RazonSocial,Direccion,Localidad,Provincia,Latitud,Longitud,IdBandera,IdComercio
00151390,Supermercados Dia,DIA Argentina S.A,Av Rivadavia 7370,Capital Federal,AR-C,-34.6306283,-58.4692321,1,15
00151391,Supermercados Dia,DIA Argentina S.A,Av  Nazca 1316,Capital Federal,AR-C,-34.6182691,-58.476016,1,15
00151392,Supermercados Dia,DIA Argentina S.A,Tte.Gral.Juan Domingo Peron (Balvanera) 2560 2560,Capital Federal,AR-C,-34.607513,-58.40283879999999,1,15
00151393,Supermercados Dia,DIA Argentina S.A,Av Cramer 2875,Capital Federal,AR-C,-34.5580778,-58.4669991,1,15
00151394,Supermercados Dia,DIA Argentina S.A,Av Directorio 134,Capital Federal,AR-C,-34.6273133,-58.42864010000001,1,15
00151395,Supermercados Dia,DIA Argentina S.A,Fitz Roy 2292,Capital Federal,AR-C,-34.5795405,-58.4310392,1,15
00151396,Supermercados Dia,DIA Argentina S.A,Gurruchaga 431,Capital Federal,AR-C,-34.5978334,-58.442373,1,15
00151397,Supermercados Dia,DIA Argentina S.A,Dr.Tomas M.De Anchorena 541,Capital Federal,AR-C,-34.6034002,-58.4100788,1,15
00151398,Supermercados Dia,DIA Argentina S.A,Av Congreso 1802,Capital Federal,AR-C,-34.5523401,-58.45648860000001,1,15
00001514,Supermercados Dia,DIA Argentina S.A,Cl Caseros 2938,Capital Federal,AR-C,-34.6369605,-58.4045551,1,15
00015140,Supermercados Dia,DIA Argentina S.A,Cl Guillermo Gaddini 109,Ezeiza,AR-B,-34.891003999999995,-58.566485,1,15
00151400,Supermercados Dia,DIA Argentina S.A,Maipu 512,Capital Federal,AR-C,-34.6021724,-58.37672320000001,1,15
00151401,Supermercados Dia,DIA Argentina S.A,Av Dr. Ricardo Balbin 3650,Capital Federal,AR-C,-34.5556464,-58.4821174,1,15
00151402,Supermercados Dia,DIA Argentina S.A,Juan Francisco Segui 4668,Capital Federal,AR-C,-34.573304799999995,-58.4220692,1,15
00151403,Supermercados Dia,DIA Argentina S.A,Av  Chiclana 3683,Capital Federal,AR-C,-34.6372315,-58.4157757,1,15
00151404,Supermercados Dia,DIA Argentina S.A,Murguiondo 3236,Capital Federal,AR-C,-34.668423,-58.486858,1,15
00151405,Supermercados Dia,DIA Argentina S.A,Av  Montes De Oca 1438,Capital Federal,AR-C,-34.644030900000004,-58.373563,1,15
00151406,Supermercados Dia,DIA Argentina S.A,Av Monroe 1616,Capital Federal,AR-C,-34.5538167,-58.4523061,1,15
00151407,Supermercados Dia,DIA Argentina S.A,Ciudad De La Paz 1984,Capital Federal,AR-C,-34.56373320000001,-58.456730500000006,1,15
00151408,Supermercados Dia,DIA Argentina S.A,Av Raul Scalabrini Ortiz 1647,Capital Federal,AR-C,-34.590569200000004,-58.4244299,1,15
00151409,Supermercados Dia,DIA Argentina S.A,Jose Bonifacio 1773,Capital Federal,AR-C,-34.629904499999995,-58.3891921,1,15
00015141,Supermercados Dia,DIA Argentina S.A,Cl Montevideo 1020,Berisso,AR-B,-34.8702073,-57.88087339999999,1,15
00151410,Supermercados Dia,DIA Argentina S.A,Av Lope De Vega 3472,Capital Federal,AR-C,-34.6119685,-58.5279779,1,15
00151411,Supermercados Dia,DIA Argentina S.A,Patron 6273,Capital Federal,AR-C,-34.6467684,-58.5140065,1,15
00151412,Supermercados Dia,DIA Argentina S.A,Av Triunvirato 4933,Capital Federal,AR-C,-34.5727565,-58.4883282,1,15
00151413,Supermercados Dia,DIA Argentina S.A,Av Monroe 2442,Capital Federal,AR-C,-34.5585404,-58.4603022,1,15
00151414,Supermercados Dia,DIA Argentina S.A,Av Elcano 3521,Capital Federal,AR-C,-34.577198,-58.45996510000001,1,15
00151415,Supermercados Dia,DIA Argentina S.A,Paraguay 788,Capital Federal,AR-C,-34.5976686,-58.37818340000001,1,15
00151416,Supermercados Dia,DIA Argentina S.A,Av Estado De Israel 4758,Capital Federal,AR-C,-34.601448100000006,-58.4316253,1,15
00151417,Supermercados Dia,DIA Argentina S.A,Av Cabildo 1426,Capital Federal,AR-C,-34.5672438,-58.4502161,1,15
00151418,Supermercados Dia,DIA Argentina S.A,Av De Los Incas 4701,Capital Federal,AR-C,-34.5830372,-58.476676,1,15
00015142,Supermercados Dia,DIA Argentina S.A,Cl Alvarez Jonte 4471,Capital Federal,AR-C,-34.61780529999999,-58.5020885,1,15
00151420,Supermercados Dia,DIA Argentina S.A,Av  Triunvirato 3217,Capital Federal,AR-C,-34.583693,-58.46752660000001,1,15
00151421,Supermercados Dia,DIA Argentina S.A,Peru 486,Capital Federal,AR-C,-34.6136307,-58.3746625,1,15
00151422,Supermercados Dia,DIA Argentina S.A,Av Justo Doctor Juan Bautista 7533,Capital Federal,AR-C,-34.6298967,-58.4954224,1,15
00151423,Supermercados Dia,DIA Argentina S.A,Gorriti Jose Ignacio 4955,Capital Federal,AR-C,-34.589669,-58.43076110000001,1,15
00151424,Supermercados Dia,DIA Argentina S.A,Av Cordoba 5799,Capital Federal,AR-C,-34.58612479999999,-58.442219,1,15
00151425,Supermercados Dia,DIA Argentina S.A,Peron Tte. Gral. Juan Domingo 927,Capital Federal,AR-C,-34.606030600000004,-58.3796983,1,15
00151426,Supermercados Dia,DIA Argentina S.A,Av Pueyrredon 1070,Capital Federal,AR-C,-34.597836,-58.403697,1,15
00151427,Supermercados Dia,DIA Argentina S.A,El Salvador 5675,Capital Federal,AR-C,-34.582556,-58.43161510000001,1,15
00151428,Supermercados Dia,DIA Argentina S.A,Av Federico Lacroze 2178,Capital Federal,AR-C,-34.56768,-58.4428269,1,15
00151429,Supermercados Dia,DIA Argentina S.A,Av Escalada 2341 2341,Capital Federal,AR-C,-34.659422,-58.476611,1,15
00015143,Supermercados Dia,DIA Argentina S.A,Cl Montevideo 2181,Berisso,AR-B,-34.874208200000005,-57.86783370000001,1,15
00151430,Supermercados Dia,DIA Argentina S.A,Av Libertador 6144 6144,Capital Federal,AR-C,-34.55308,-58.48897,1,15
00151431,Supermercados Dia,DIA Argentina S.A,Av Corrientes 4938 4938,Capital Federal,AR-C,-34.600968,-58.435513,1,15
00151432,Supermercados Dia,DIA Argentina S.A,Cl Gral. Gervasio Artigas 883,Parana-Entre Rios,AR-E,-31.755047,-60.509048,1,15
00151433,Supermercados Dia,DIA Argentina S.A,Av Churruarin 601,Parana-Entre Rios,AR-E,-31.743916,-60.509477,1,15
00151434,Supermercados Dia,DIA Argentina S.A,Los Ceibos 798,Parana-Entre Rios,AR-E,-31.734235,-60.547349,1,15
00151435,Supermercados Dia,DIA Argentina S.A,Av Alvarez Thomas 3210,Capital Federal,AR-C,-34.5716404,-58.48319920000001,1,15
00151436,Supermercados Dia,DIA Argentina S.A,Rawson 26,Capital Federal,AR-C,-34.612793,-58.42542,1,15
00151437,Supermercados Dia,DIA Argentina S.A,Av Santa Fe 4607,Capital Federal,AR-C,-34.578647,-58.425507,1,15
00151438,Supermercados Dia,DIA Argentina S.A,Cl Angelome 2066,Funes,AR-S,-32.920926,-60.812213,1,15
00151439,Supermercados Dia,DIA Argentina S.A,Av De Mayo 1431,Capital Federal,AR-C,-34.609441,-58.38660600000001,1,15
00015144,Supermercados Dia,DIA Argentina S.A,Cl Bri.Grl Don J.M.De Rosas 945,Lomas Del Mirador,AR-B,-34.6673153,-58.5306422,1,15
00151440,Supermercados Dia,DIA Argentina S.A,Av Corrientes 3853,Capital Federal,AR-C,-34.603357,-58.418825,1,15
00151441,Supermercados Dia,DIA Argentina S.A,Coronel Suarez 150,Rauch,AR-B,-36.777248,-59.08836899999999,1,15
00151442,Supermercados Dia,DIA Argentina S.A,Sarmiento 0,Viale,AR-E,-31.870495,-60.008211,1,15
00151443,Supermercados Dia,DIA Argentina S.A,Tte. Miguel Gimenez 2553,Parana-Entre Rios,AR-E,-31.763742,-60.412963,1,15
00151444,Supermercados Dia,DIA Argentina S.A,Av Federico Lacroze 3642,Capital Federal,AR-C,-34.582023,-58.451888,1,15
00151445,Supermercados Dia,DIA Argentina S.A,Av Elcano 3049,Capital Federal,AR-C,-34.5712254,-58.4586216,1,15
00151446,Supermercados Dia,DIA Argentina S.A,Otamendi 443,Capital Federal,AR-C,-34.611724200000005,-58.433276600000006,1,15
00151447,Supermercados Dia,DIA Argentina S.A,Av  Directorio 5024,Capital Federal,AR-C,-34.6510531,-58.4911522,1,15
00151448,Supermercados Dia,DIA Argentina S.A,Av La Plata 1570,Capital Federal,AR-C,-34.6510531,-58.4911522,1,15
00151449,Supermercados Dia,DIA Argentina S.A,Juramento 2445,Capital Federal,AR-C,-34.5623559,-58.4573105,1,15
00015145,Supermercados Dia,DIA Argentina S.A,Cl Lisandro De La Torre 1151,Capital Federal,AR-C,-34.650879,-58.5153128,1,15
00151450,Supermercados Dia,DIA Argentina S.A,Av Gral. Las Heras 2421,Capital Federal,AR-C,-34.5863931,-58.39829029999999,1,15
00151451,Supermercados Dia,DIA Argentina S.A,Soldado De La Independencia 1236,Capital Federal,AR-C,-34.5643568,-58.4399389,1,15
00151452,Supermercados Dia,DIA Argentina S.A,Av Avellaneda 110,Coronel Vidal,AR-B,-37.449135,-57.72747,1,15
00151453,Supermercados Dia,DIA Argentina S.A,Humboldt 1574,Capital Federal,AR-C,-34.585471000000005,-58.436601,1,15
00151454,Supermercados Dia,DIA Argentina S.A,Sarmiento 814,Capital Federal,AR-C,-34.6047958,-58.3783133,1,15
00151455,Supermercados Dia,DIA Argentina S.A,Junin 638,Capital Federal,AR-C,-34.6016761,-58.3971054,1,15
00151456,Supermercados Dia,DIA Argentina S.A,Av Juan B. Alberdi 4459,Capital Federal,AR-C,-34.6416461,-58.4887571,1,15
00151457,Supermercados Dia,DIA Argentina S.A,Av Directorio 5640,Capital Federal,AR-C,-34.6550838,-58.4959797,1,15
00151459,Supermercados Dia,DIA Argentina S.A,Cap. Gral. Ramon Freire 954,Capital Federal,AR-C,-34.575674,-58.4519034,1,15
00015146,Supermercados Dia,DIA Argentina S.A,Cl Juan Bautista Alberdi 5925,Capital Federal,AR-C,-34.6524097,-58.50335989999999,1,15
00151460,Supermercados Dia,DIA Argentina S.A,Av De Los Constituyentes 5380,Capital Federal,AR-C,-34.5763414,-58.499460600000006,1,15
00151461,Supermercados Dia,DIA Argentina S.A,Av Segurola 1438,Capital Federal,AR-C,-34.6227658,-58.4965228,1,15
00151463,Supermercados Dia,DIA Argentina S.A,Av Independencia 838,Capital Federal,AR-C,-34.6175785,-58.3779568,1,15
00151464,Supermercados Dia,DIA Argentina S.A,Suipacha 715,Capital Federal,AR-C,-34.5998484,-58.3796545,1,15
00151465,Supermercados Dia,DIA Argentina S.A,Cl Tucuman 439,Capital Federal,AR-C,-34.6008689,-58.37318910000001,1,15
00151466,Supermercados Dia,DIA Argentina S.A,Gurruchaga 1824,Capital Federal,AR-C,-34.5878485,-58.42701949999999,1,15
00151467,Supermercados Dia,DIA Argentina S.A,Amenabar 1145,Capital Federal,AR-C,-34.5701559,-58.4501603,1,15
00151468,Supermercados Dia,DIA Argentina S.A,Av Dorrego 1474,Capital Federal,AR-C,-34.5814348,-58.4429618,1,15
00151469,Supermercados Dia,DIA Argentina S.A,Av  De Los Corrales 7325,Capital Federal,AR-C,-34.66800300000001,-58.50687370000001,1,15
00015147,Supermercados Dia,DIA Argentina S.A,Cl Somellera 5663,Capital Federal,AR-C,-34.676040500000006,-58.47618000000001,1,15
00151470,Supermercados Dia,DIA Argentina S.A,Av Rivadavia 674,Capital Federal,AR-C,-34.608126899999995,-58.3760198,1,15
00151471,Supermercados Dia,DIA Argentina S.A,Rio De Janeairo 844,Capital Federal,AR-C,-34.6054744,-58.4311424,1,15
00151473,Supermercados Dia,DIA Argentina S.A,Av San Martin 3172,Capital Federal,AR-C,-34.602017100000005,-58.4686955,1,15
00151474,Supermercados Dia,DIA Argentina S.A,Cl Viamonte 1535,Capital Federal,AR-C,-34.600632399999995,-58.3886005,1,15
00151475,Supermercados Dia,DIA Argentina S.A,Av San Martin 1372,Capital Federal,AR-C,-34.6071505,-58.4484476,1,15
00151477,Supermercados Dia,DIA Argentina S.A,Tte.Gral.Juan D.Peron 1901,Capital Federal,AR-C,-34.606897,-58.3937157,1,15
00151478,Supermercados Dia,DIA Argentina S.A,Av Dorrego 1034,Capital Federal,AR-C,-34.5893691,-58.4462919,1,15
00151479,Supermercados Dia,DIA Argentina S.A,Cl Alvarez Thomas 2423,Capital Federal,AR-C,-34.576896399999995,-58.475887,1,15
00015148,Supermercados Dia,DIA Argentina S.A,Cl Humberto Primero 1000,Lujan,AR-B,-34.567026,-59.111166,1,15
00151480,Supermercados Dia,DIA Argentina S.A,Av Dr. Ricardo Balbin 4881,Capital Federal,AR-C,-34.552117700000004,-58.4984145,1,15
00151481,Supermercados Dia,DIA Argentina S.A,Av Rivadavia 2083,Capital Federal,AR-C,-34.6094575,-58.39613170000001,1,15
00151482,Supermercados Dia,DIA Argentina S.A,Av Scalabrini Ortiz 918,Capital Federal,AR-C,-34.5955928,-58.432102,1,15
00151483,Supermercados Dia,DIA Argentina S.A,Av San Juan 2283,Capital Federal,AR-C,-34.6231624,-58.3975835,1,15
00151484,Supermercados Dia,DIA Argentina S.A,Juana Manso 530,Capital Federal,AR-C,-34.603424200000006,-58.36349620000001,1,15
00151485,Supermercados Dia,DIA Argentina S.A,Av Boedo 431 431,Capital Federal,AR-C,-34.6177626,-58.416892,1,15
00151486,Supermercados Dia,DIA Argentina S.A,Crisologo Larralde 2287,Capital Federal,AR-C,-34.548247499999995,-58.4669121,1,15
00151487,Supermercados Dia,DIA Argentina S.A,Vidal 2463,Capital Federal,AR-C,-34.5608571,-58.4631715,1,15
00151488,Supermercados Dia,DIA Argentina S.A,Gral. Mariano Acha 3060,Capital Federal,AR-C,-34.5653623,-58.4832909,1,15
00151489,Supermercados Dia,DIA Argentina S.A,Cuenca 1560,Capital Federal,AR-C,-34.6158804,-58.4833332,1,15
00015149,Supermercados Dia,DIA Argentina S.A,Cl Emilio Lamarca 1965,Capital Federal,AR-C,-34.614030799999995,-58.4929315,1,15
00151490,Supermercados Dia,DIA Argentina S.A,Av Juan B.Justo 5030,Capital Federal,AR-C,-34.61218970000001,-58.46931230000001,1,15
00151491,Supermercados Dia,DIA Argentina S.A,Valle 509,Capital Federal,AR-C,-34.624435600000005,-58.4349162,1,15
00151492,Supermercados Dia,DIA Argentina S.A,Av Gaona 1286,Capital Federal,AR-C,-34.6082744,-58.44755229999999,1,15
00151493,Supermercados Dia,DIA Argentina S.A,Lima 277,Capital Federal,AR-C,-34.611687100000005,-58.381835,1,15
00151494,Supermercados Dia,DIA Argentina S.A,Gral. Urquiza 125,Macia,AR-E,-32.172327,-59.398493,1,15
00151495,Supermercados Dia,DIA Argentina S.A,Sarmiento 0,Diamante,AR-E,-32.070467,-60.637659,1,15
00151497,Supermercados Dia,DIA Argentina S.A,Av Santa Fe 927,Capital Federal,AR-C,-34.5951915,-58.3804858,1,15
00151498,Supermercados Dia,DIA Argentina S.A,Av Ruis Huidobro 3942,Capital Federal,AR-C,-34.5512734,-58.4871771,1,15
00151499,Supermercados Dia,DIA Argentina S.A,Misiones 6458,El Palomar,AR-B,-34.605001,-58.594873,1,15
00001515,Supermercados Dia,DIA Argentina S.A,Av San Juan 2641,Capital Federal,AR-C,-34.6236734,-58.40146970000001,1,15
00015150,Supermercados Dia,DIA Argentina S.A,Cl Nazca 1663,Capital Federal,AR-C,-34.6147863,-58.4787121,1,15
00151500,Supermercados Dia,DIA Argentina S.A,Cl Libertad 1630,Capital Federal,AR-C,-34.5892217,-58.3834012,1,15
01515003,Supermercados Dia,DIA Argentina S.A,Cl Villamayor 505,Las Heras,AR-B,-34.925472,-58.94930600000001,1,15
00151501,Supermercados Dia,DIA Argentina S.A,Av Triunvirato 3551,Capital Federal,AR-C,-34.5823064,-58.47161139999999,1,15
00151502,Supermercados Dia,DIA Argentina S.A,Cordoba 6075,Capital Federal,AR-C,-34.583892799999994,-58.445996,1,15
00151503,Supermercados Dia,DIA Argentina S.A,Av Independencia 3311,Capital Federal,AR-C,-34.620567,-58.41272900000001,1,15
00151504,Supermercados Dia,DIA Argentina S.A,Â Tte. Gral Juan D. Peron 2807,Capital Federal,AR-C,-34.607716499999995,-58.40653270000001,1,15
00151505,Supermercados Dia,DIA Argentina S.A,Av Rivadavia 10536,Capital Federal,AR-C,-34.639328000000006,-58.51208199999999,1,15
00151508,Supermercados Dia,DIA Argentina S.A,Â Varela 65,Capital Federal,AR-C,-34.6366914,-58.4617314,1,15
00151509,Supermercados Dia,DIA Argentina S.A,Av  Del Libertador 6761,Capital Federal,AR-C,-34.5499895,-58.4532876,1,15
01515095,Supermercados Dia,DIA Argentina S.A,Av Juan Bautista Alberdi 7272,Capital Federal,AR-C,-34.6606831,-58.51516120000001,1,15
00015151,Supermercados Dia,DIA Argentina S.A,Cl Maipu 148,Lomas De Zamora,AR-B,-34.743166200000005,-58.3939275,1,15
00151510,Supermercados Dia,DIA Argentina S.A,Jean Jaures 318,Capital Federal,AR-C,-34.6064083,-58.40990229999999,1,15
00151511,Supermercados Dia,DIA Argentina S.A,Leopoldo Marechal 1247,Capital Federal,AR-C,-34.603977,-58.4403471,1,15
01515113,Supermercados Dia,DIA Argentina S.A,Gascon 316,Capital Federal,AR-C,-34.6084278,-58.4246824,1,15
00151512,Supermercados Dia,DIA Argentina S.A,Chacabuco 685,Capital Federal,AR-C,-34.615949900000004,-58.3760331,1,15
01515124,Supermercados Dia,DIA Argentina S.A,Fernandez De La Cruz 1030,Capital Federal,AR-C,-34.6443523,-58.4248546,1,15
01515129,Supermercados Dia,DIA Argentina S.A,Juan Bautista Alberdi 5287,Capital Federal,AR-C,-34.6476172,-58.4982344,1,15
00151513,Supermercados Dia,DIA Argentina S.A,Av Rivadavia 10060,Capital Federal,AR-C,-34.6384109,-58.50532850000001,1,15
01515133,Supermercados Dia,DIA Argentina S.A,Corrales 1669,Capital Federal,AR-C,-34.651978799999995,-58.4267385,1,15
01515146,Supermercados Dia,DIA Argentina S.A,Regimiento Patricios 134,Capital Federal,AR-C,-34.631094399999995,-58.37046850000001,1,15
01515148,Supermercados Dia,DIA Argentina S.A,Pavon 3743,Capital Federal,AR-C,-34.630292,-58.4170172,1,15
00151516,Supermercados Dia,DIA Argentina S.A,Av Int. Cantilo 0,Capital Federal,AR-C,-34.540971,-58.44301,1,15
01515165,Supermercados Dia,DIA Argentina S.A,Fernandez De La Cruz 2464,Capital Federal,AR-C,-34.6548915,-58.4366933,1,15
01515170,Supermercados Dia,DIA Argentina S.A,Saenz 100,Capital Federal,AR-C,-34.6403559,-58.41606120000001,1,15
01515173,Supermercados Dia,DIA Argentina S.A,Mendez De Andes 563,Capital Federal,AR-C,-34.6132833,-58.4423438,1,15
01515179,Supermercados Dia,DIA Argentina S.A,Pepiri 931,Capital Federal,AR-C,-34.64862,-58.408867,1,15
00151518,Supermercados Dia,DIA Argentina S.A,Ramirez 3154,Parana-Entre Rios,AR-E,-31.749003,-60.519333,1,15
01515184,Supermercados Dia,DIA Argentina S.A,Rivadavia 1177,Capital Federal,AR-C,-34.608551299999995,-58.3831215,1,15
01515189,Supermercados Dia,DIA Argentina S.A,Simbron 5768,Capital Federal,AR-C,-34.6202789,-58.52639620000001,1,15
00151519,Supermercados Dia,DIA Argentina S.A,Viamonte 1141,Capital Federal,AR-C,-34.6003161,-58.3831549,1,15
01515196,Supermercados Dia,DIA Argentina S.A,Av Alvarez Jonte 4058,Capital Federal,AR-C,-34.6153953,-58.49749179999999,1,15
01515197,Supermercados Dia,DIA Argentina S.A,Mendez De Los Andes 961,Capital Federal,AR-C,-34.6156758,-58.4486061,1,15
01515198,Supermercados Dia,DIA Argentina S.A,Av Juan Bautista Alberdi 3643,Capital Federal,AR-C,-34.6362515,-58.47679870000001,1,15
01515199,Supermercados Dia,DIA Argentina S.A,Av Donato Alvarez 442,Capital Federal,AR-C,-34.620718100000005,-58.45631120000001,1,15
00015152,Supermercados Dia,DIA Argentina S.A,Cl San Martin 1732,Capital Federal,AR-C,-34.6058424,-58.4533825,1,15
00151520,Supermercados Dia,DIA Argentina S.A,California 1995,Capital Federal,AR-C,-34.6474444,-58.3763218,1,15
01515202,Supermercados Dia,DIA Argentina S.A,Av Entre Rios 1525,Capital Federal,AR-C,-34.62651629999999,-58.39121,1,15
01515209,Supermercados Dia,DIA Argentina S.A,Nazca 5832,Capital Federal,AR-C,-34.5773569,-58.51025550000001,1,15
01515211,Supermercados Dia,DIA Argentina S.A,Beiro 4911,Capital Federal,AR-C,-34.6106075,-58.51953520000001,1,15
01515213,Supermercados Dia,DIA Argentina S.A,Chile 1347,Capital Federal,AR-C,-34.61665720000001,-58.38513560000001,1,15
01515216,Supermercados Dia,DIA Argentina S.A,Beiro 5678,Capital Federal,AR-C,-34.6170364,-58.52905500000001,1,15
00151522,Supermercados Dia,DIA Argentina S.A,Av Dr Ricardo Balbin 3487,Capital Federal,AR-C,-34.55681729999999,-58.47898780000001,1,15
01515221,Supermercados Dia,DIA Argentina S.A,Beiro 3679,Capital Federal,AR-C,-34.6014124,-58.5046088,1,15
00151523,Supermercados Dia,DIA Argentina S.A,Scalabrini Ortiz 3170,Capital Federal,AR-C,-34.580211299999995,-58.4100975,1,15
01515232,Supermercados Dia,DIA Argentina S.A,Av Donato Alvarez 1887,Capital Federal,AR-C,-34.60568189999999,-58.4634946,1,15
01515236,Supermercados Dia,DIA Argentina S.A,Nazca 2063,Capital Federal,AR-C,-34.61076129999999,-58.4818952,1,15
01515238,Supermercados Dia,DIA Argentina S.A,Lope De Vega 2159,Capital Federal,AR-C,-34.6205421,-58.5165333,1,15
00151524,Supermercados Dia,DIA Argentina S.A,Av Ramirez 2244,Parana-Entre Rios,AR-E,-31.738721,-60.517162,1,15
01515241,Supermercados Dia,DIA Argentina S.A,Lacroze 3178,Capital Federal,AR-C,-34.577758100000004,-58.4492594,1,15
01515242,Supermercados Dia,DIA Argentina S.A,Jose Marua Moreno 1654,Capital Federal,AR-C,-34.6375623,-58.4319886,1,15
01515243,Supermercados Dia,DIA Argentina S.A,Justo German Bermudez 2058,Capital Federal,AR-C,-34.6196191,-58.5093585,1,15
01515248,Supermercados Dia,DIA Argentina S.A,Paysandu 1816,Capital Federal,AR-C,-34.6041648,-58.4586699,1,15
01515249,Supermercados Dia,DIA Argentina S.A,Ituzaingo 920,Capital Federal,AR-C,-34.632252,-58.3764568,1,15
00151525,Supermercados Dia,DIA Argentina S.A,French 2979,Capital Federal,AR-C,-34.5873487,-58.4051234,1,15
01515251,Supermercados Dia,DIA Argentina S.A,Gral Francisco Fernandez De La Cruz 3035,Capital Federal,AR-C,-34.6597648,-58.443063,1,15
01515252,Supermercados Dia,DIA Argentina S.A,Av Mosconi 3073,Capital Federal,AR-C,-34.5876628,-58.5045122,1,15
01515253,Supermercados Dia,DIA Argentina S.A,Cuenca 2462,Capital Federal,AR-C,-34.6072943,-58.4903978,1,15
00151526,Supermercados Dia,DIA Argentina S.A,Av Cordoba 4379,Capital Federal,AR-C,-34.595594,-58.427785,1,15
01515267,Supermercados Dia,DIA Argentina S.A,Nazca 2325,Capital Federal,AR-C,-34.6085744,-58.4836744,1,15
00151527,Supermercados Dia,DIA Argentina S.A,Av Cordoba 4667,Capital Federal,AR-C,-34.593583,-58.430572,1,15
01515270,Supermercados Dia,DIA Argentina S.A,Fernandez De La Cruz 6154,Capital Federal,AR-C,-34.685129,-58.472697,1,15
01515271,Supermercados Dia,DIA Argentina S.A,Jose C Paz 2965,Capital Federal,AR-C,-34.643917,-58.403469,1,15
01515276,Supermercados Dia,DIA Argentina S.A,Av Jujuy 346,Capital Federal,AR-C,-34.613952000000005,-58.405107,1,15
01515278,Supermercados Dia,DIA Argentina S.A,Av Teniente General Luis Dellepiane 5440,Capital Federal,AR-C,-34.672211,-58.475935,1,15
00151528,Supermercados Dia,DIA Argentina S.A,Gallo 720,Capital Federal,AR-C,-34.601174,-58.412809,1,15
01515283,Supermercados Dia,DIA Argentina S.A,Rio Cuarto 3958,Capital Federal,AR-C,-34.653559,-58.404483,1,15
01515287,Supermercados Dia,DIA Argentina S.A,Nogoya 3527,Capital Federal,AR-C,-34.605713,-58.496709,1,15
